15.437101644143839,30.477828290375477,227.4
15.63630245740176,30.521503334989973,227.9
15.834438025671666,30.58009180948206,228.3
16.025116879010348,30.73135659815833,228.8
16.222187202284672,30.84533781216333,229.4
16.412866055623354,30.92523118646109,230.1
16.617393093836473,30.968906231075582,230.9
16.831507336971985,31.001928825794806,231.8
17.045621580099926,31.006189805762,232.6
17.238430923414633,31.04453862542129,233.4
17.43230551172492,31.102061854925363,234.3
17.628310590011232,31.13508444962945,235.2
17.853077283049576,31.129758224674248,236.3
18.065061036201495,31.14786738951588,237.2
18.270653319410197,31.157454594438274,238.0
18.47198462265171,31.145736899539855,239.1
18.667989700938023,31.136149694617462,240.1
18.88103869907795,31.081822200092567,241.6
18.998215648054536,31.05519107533169,242.4
18.991824178111322,31.056256320319704,242.5
19.170785336551585,31.006189805762,244.2
19.243221995918102,31.004059315770835,244.4
19.309267185341405,31.259718113544853,241.9
19.323115370223416,31.292740708248942,241.7
19.449879524114817,31.534551321148516,239.8
19.570252208063007,31.52602936121414,240.0
19.786496941174544,31.513246421327707,241.8
19.97930628449682,31.51857264628291,242.0
20.090091763530186,31.51857264628291,242.9
20.309532231613332,31.555856220954187,242.8
20.50340681992362,31.560117200921376,243.8
20.702607633181536,31.571834895819794,244.9
20.91246089634986,31.59527028561663,245.8
21.113792199591373,31.686881354812805,245.5
21.299144827974853,31.806188793773003,245.0
21.489823681313535,31.938279172619634,244.3
21.69222022954306,32.05971710155586,244.2
21.888225307829373,32.18967699042646,243.4
22.062925486310018,32.38355157872922,241.6
22.24721286969792,32.516707202579,238.0
22.344150163856845,32.49753279273421,235.8
22.500741177488294,32.59447008690073,233.3
22.66691939603456,32.77449649032904,229.1
22.797944529893154,32.973697303587,225.6
22.897012314028107,33.11430964235287,223.2
22.974775198349825,33.36996844012689,220.0
23.039755142785115,33.65438885263781,217.8
23.10366984222482,33.9079171604358,216.3
23.182497971534552,34.15505399827544,215.2
23.234694976083414,34.213642472767525,215.0
23.326306045279573,34.207251002824314,215.0
23.526572103533073,34.13481434344264,215.0
23.56705141317595,34.13268385346662,215.0
23.606465477838384,34.163575958194684,215.0
23.633096602599252,34.12842287349943,215.0
23.644814297497668,34.14227105838901,215.0
23.623509397684433,34.17209791812906,215.1
23.606465477838384,34.19340281793473,215.1
23.638422827554454,34.163575958194684,215.1
23.73749061168941,33.922830590298254,215.1
23.69701130204653,34.094335033807326,215.2
23.624574642680013,34.23068639260601,215.2
23.649075277464856,34.14014056839785,215.2
23.73855585668499,33.908982405423814,215.3
23.68209787217651,34.09113929882815,215.3
23.600074007887603,34.23388212758518,215.3
23.596878272915994,34.21577296274355,215.3
23.602204497871195,34.20192477786911,215.3
23.684228362160102,33.97502759484713,215.3
23.7342948767178,33.91217814038785,215.4
23.70553326197334,34.04746425421366,215.4
23.59900876289959,34.24453457749559,215.4
23.60326974286678,34.20299002285712,215.4
23.68209787217651,33.93135255023264,215.4
23.712989976904566,33.89406897554622,215.4
23.69168507709133,34.07942160392973,215.5
23.620313662712825,34.217903452719575,215.5
23.65972772736769,34.046399009225645,215.5
23.71085948692097,33.92070010032223,215.5
23.672510667261687,34.139075323409834,215.5
23.609661212809993,34.23920835254039,215.6
23.63735758256644,34.101791748738556,215.6
23.7342948767178,34.03361606933922,215.6
23.634161847594836,34.21044673778835,215.6
23.611791702786018,34.23388212758518,215.6
23.711924731916554,33.98461479975438,215.7
23.73855585668499,34.012311169518405,215.7
23.627770377651622,34.25305653741483,215.7
23.614987437757623,34.27010045726845,215.7
23.670380177278094,33.98035381980233,215.7
