274.3151245117188,276.9247436523438,277.0655822753906,279.422119140625,279.8862915039062,277.8763427734375,274.9066467285156,267.6172790527344,265.0685424804688,265.3307800292969,267.8141479492188,261.5803527832031,256.7419128417969,250.1637725830078,246.0481719970703,243.1006774902344,242.7540740966797,246.6265563964844,249.0395202636719,253.7858428955078,257.3720703125,249.7700958251953,232.0549774169922,224.5150299072266,215.8623046875,211.6309356689453,211.2403106689453,211.109619140625,212.7209930419922,217.5781707763672,217.0270538330078,217.0110321044922,214.1107177734375,208.5578308105469,209.2803802490234,211.2172241210938,216.6316986083984,212.5713500976562,203.7857666015625,200.708984375
273.4925231933594,275.2794799804688,276.4465637207031,279.5287170410156,277.9030151367188,274.6181945800781,271.9115295410156,267.9308776855469,264.8244323730469,266.8377685546875,268.6874084472656,261.3799438476562,258.2971801757812,252.0503540039062,247.1178283691406,241.6855773925781,239.3692779541016,242.8740386962891,248.7914733886719,254.4248809814453,260.105224609375,253.6803283691406,235.1790313720703,226.9565277099609,217.2145080566406,213.0536651611328,211.837646484375,211.5821533203125,212.5084991455078,213.640625,213.6468963623047,213.8732147216797,214.4810791015625,212.2718200683594,208.7596588134766,212.1672058105469,217.8789825439453,220.330322265625,212.4392242431641,203.3304748535156
268.8031311035156,272.3391723632812,274.071044921875,276.8080444335938,278.2841186523438,272.8565063476562,270.279296875,267.3237609863281,265.0064392089844,262.2988586425781,260.9690246582031,260.6239624023438,255.5828552246094,250.0071868896484,245.93603515625,241.9148559570312,238.8843078613281,234.8774871826172,241.5013885498047,250.9559173583984,258.0432434082031,249.7895965576172,236.2820281982422,226.6014099121094,217.4677581787109,214.7321624755859,213.5410614013672,211.6612243652344,213.3109588623047,212.9344329833984,213.445068359375,212.6223907470703,212.3680419921875,211.5608978271484,210.4040832519531,211.4333038330078,215.6090240478516,222.0464019775391,220.6337127685547,209.3798065185547
262.4148864746094,265.7514953613281,267.8251953125,273.9067993164062,274.7594299316406,272.5956115722656,269.3997802734375,267.7225341796875,266.3709106445312,263.8135375976562,262.5592346191406,259.7153625488281,256.6657104492188,252.0860290527344,251.1997985839844,244.5379486083984,239.6773529052734,236.677734375,237.4206237792969,240.0306549072266,244.7361602783203,241.1301116943359,232.9013061523438,226.6482238769531,220.2730255126953,217.7507934570312,214.9670562744141,214.7726135253906,213.9698486328125,214.8214569091797,214.4098510742188,212.1976928710938,214.6209411621094,210.1292877197266,210.7318115234375,211.4234161376953,215.3622436523438,219.9803619384766,224.6875610351562,214.9519805908203
257.0909423828125,258.9231567382812,260.0836181640625,266.6734619140625,268.2711791992188,270.2276611328125,267.4473876953125,265.2438354492188,264.8643798828125,264.4928588867188,262.4743347167969,260.2343444824219,258.4881286621094,256.8612060546875,253.4418334960938,248.6978759765625,242.6543731689453,236.8269958496094,234.6356658935547,235.8340454101562,236.2623596191406,234.7699127197266,231.1166229248047,223.3805847167969,222.0151519775391,222.9583129882812,221.5153198242188,219.9941101074219,217.548095703125,216.3327331542969,214.8943939208984,212.2460784912109,210.8929595947266,209.3004302978516,211.4816131591797,212.6196136474609,216.1551208496094,223.3512573242188,224.6990661621094,217.3954315185547
252.0869293212891,256.6455688476562,256.7310791015625,258.1980590820312,259.6683349609375,263.4577331542969,266.2543334960938,264.5634460449219,265.9080200195312,266.1153564453125,265.1838073730469,262.7916870117188,261.5177307128906,259.1910095214844,256.3643188476562,250.0035095214844,244.6187896728516,241.0168762207031,235.2017822265625,233.0929565429688,230.4765777587891,227.9314270019531,226.8260498046875,225.0480804443359,226.9898529052734,228.6363525390625,228.2908172607422,225.4154052734375,221.3236389160156,216.9864501953125,214.9132995605469,212.406494140625,211.2937774658203,210.6591644287109,211.6063232421875,217.2225036621094,220.4087982177734,223.2671508789062,224.8001556396484,211.6040496826172
252.9725799560547,255.3403472900391,255.3435821533203,255.0387268066406,256.9374389648438,259.4868774414062,262.3894348144531,264.5027160644531,263.9220581054688,264.5066223144531,265.4105529785156,264.2445678710938,262.4680786132812,260.4979248046875,256.8427124023438,250.8521728515625,244.5864105224609,240.4764099121094,236.8926696777344,234.3050079345703,230.4559326171875,230.1871948242188,226.7334289550781,226.6535491943359,228.9034423828125,233.6834869384766,236.0597381591797,231.3182830810547,223.9914855957031,218.5648651123047,213.5692749023438,210.1579742431641,210.1744232177734,209.8278198242188,212.1411437988281,217.0345001220703,223.1700286865234,223.0375061035156,216.8895416259766,207.2326965332031
253.5143432617188,252.142578125,255.2822875976562,251.7943267822266,255.1099853515625,256.2912902832031,258.8671569824219,260.5065612792969,262.0568542480469,262.4341430664062,264.4804992675781,262.6832275390625,262.8541870117188,260.7395324707031,257.3322143554688,252.8074035644531,246.2143096923828,241.3299560546875,238.9966278076172,235.3343658447266,236.1086273193359,233.9152526855469,231.208740234375,231.0155029296875,233.5800476074219,232.8383636474609,235.3178100585938,229.7940368652344,225.1098175048828,216.7413635253906,211.5164642333984,211.7277221679688,207.7484893798828,210.4112396240234,211.7872924804688,214.4528350830078,219.6188659667969,221.978759765625,215.2059783935547,207.6515502929688
252.6003723144531,251.8102264404297,252.2709655761719,252.4934844970703,252.7728881835938,255.1735992431641,257.0964660644531,257.912109375,261.280517578125,261.312255859375,263.4230651855469,263.3183898925781,262.5975952148438,262.0065002441406,259.4316101074219,257.2458190917969,251.5818939208984,245.8858642578125,239.5412750244141,237.797607421875,238.8722839355469,238.4607238769531,237.6451416015625,237.1051177978516,236.3892669677734,236.59423828125,237.332275390625,229.6186981201172,226.1097259521484,220.9901123046875,214.0763092041016,212.6499481201172,212.2374572753906,214.6553955078125,214.6432342529297,215.1776275634766,215.9368438720703,214.5699005126953,211.9207000732422,207.2368316650391
253.1588745117188,253.0234985351562,252.3183898925781,252.2154693603516,252.4449005126953,253.734130859375,254.6261138916016,258.0702209472656,260.1351318359375,260.6131896972656,262.4368286132812,262.3514099121094,262.6484985351562,260.8514404296875,259.8160705566406,259.6864929199219,256.4863891601562,250.0226745605469,243.6054077148438,239.7900238037109,242.4783020019531,242.5613250732422,243.9835662841797,242.2014465332031,241.1114501953125,237.9145202636719,237.8564453125,235.3630523681641,229.3802947998047,224.8232116699219,218.9998168945312,216.8940124511719,217.4776000976562,220.8831176757812,220.8513641357422,217.2805938720703,215.8189544677734,213.3522033691406,211.2346496582031,208.0849151611328
